Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5273,0.9999999999068319,9.316819644027415e-11,3.620950909587941e-50,6.377956543215753e-19,1.0070900848477001e-31,7.632102892899783e-47,1.9065547926190833e-29,1.6326478925000957e-36,2.0291590309002194e-45,5.405978346033368e-31
5274,1.0,2.649693661034244e-46,2.7180765298519392e-164,9.250484517e-314,1.9513076305321735e-62,3.6085292257080296e-109,3.8858605469009135e-50,7.886200793112421e-228,4.1673051388256133e-228,3.3629723122607434e-253
5275,1.0,1.062075845570066e-28,7.095784243613298e-53,2.884937070516194e-26,5.399495449525976e-76,4.470418696516086e-52,4.962077002519833e-70,6.969450872734192e-122,2.8107160815456837e-120,1.5824918476058935e-89
5276,0.003003442061553728,2.217032448574016e-08,2.668681367837774e-41,0.9969965357681219,7.216974151854198e-32,1.7779692723198786e-43,2.3396866322208745e-28,7.813026899858406e-70,6.128852108895463e-41,1.6837325652227946e-18
5277,1.0,1.7596436208150828e-19,9.227051921996718e-123,1.73342231487225e-17,1.8638248250846929e-65,1.1923446396537208e-110,7.740540361992576e-105,2.3911749542088336e-140,4.0463137486696784e-85,2.298010991682928e-102
5278,1.6968596859431763e-71,1.0,4.214211849338328e-49,8.301532986959377e-226,2.407249184027419e-134,3.4408344181762216e-102,6.279371520229235e-106,3.1097211867276243e-286,2.0759166755314334e-55,2.027290726895496e-190
5279,4.4072070602271004e-65,8.605639015282072e-82,2.594138143904078e-148,2.2177860573620934e-191,1.0,1.4155061517423362e-126,2.3090812103311933e-23,1.385754968691915e-108,7.837771014611328e-59,7.708201452189181e-41
5280,2.6586073978178825e-18,1.1306815927346293e-41,6.1160698534994565e-53,1.2618597612899407e-218,1.0,1.4408689810908997e-27,8.836091239761101e-28,1.0810145729391453e-99,1.4474538904526275e-50,3.3685374515353066e-141
5281,3.0264746423245202e-83,1.0,1.207514153120212e-50,1.5180323453219999e-130,4.102511464710247e-167,2.6859280305790863e-52,3.9206552125037293e-61,5.052494167223442e-215,6.861659535189243e-53,2e-323
5282,2.88922060947396e-12,1.0700717542054735e-56,2.3914329708159305e-64,5.908221610361181e-57,2.240694808657667e-73,6.8368080263638355e-16,4.0805179863933316e-35,0.9999999999971101,2.6179472602800624e-29,1.35497835698042e-69
5283,0.9999999631567134,1.777129325525804e-49,4.5409012071734326e-52,2.0311419334321608e-101,5.307456595989868e-40,1.8264795739044728e-84,3.684297093726969e-08,1.638575332253439e-52,1.170472290249746e-27,3.156622522138686e-13
5284,3.8122430075777084e-39,1.8119964185579377e-54,2.2955712407342592e-79,1.0,1.3585586727870485e-146,5.3543613885480135e-118,2.420407071443591e-69,1.0838725543996527e-208,4.8887766984391146e-167,2.971337633519566e-108
5285,2.3063728623673704e-33,1.1267195638004601e-119,1.4488044229711517e-127,1.655039074392372e-39,7.119659370582458e-52,2.9332082491673013e-145,1.937595179467549e-93,1.0,3.554797357913808e-166,2.9541300418012244e-130
5286,7.843977467134632e-12,1.0773739986052778e-38,2.2119983091948453e-93,2.8838629839686556e-06,0.9999971161291721,1.7611271580560545e-117,7.085259001255334e-46,1.1267168998370784e-154,5.038284694031363e-72,1.4182583201639193e-108
5287,1.662931261001184e-56,1.3955807949143697e-29,1.0,1.0128572339513538e-73,1.7741738586079033e-74,1.2393827943300347e-39,1.5018703384743495e-50,2.978259578661668e-92,3.109703256947187e-27,3.790494854308979e-100
5288,1.0,1.0950877133392415e-28,5.011302251832817e-32,6.951276877946791e-47,2.902148595441428e-54,2.1120806792848388e-105,1.0813996682591422e-60,5.4277760369233567e-76,2.3764053461692833e-48,5.572463828505254e-67
5289,0.9739944889352072,0.026005511039938242,4.646389372617067e-31,3.0595529252877733e-25,3.8396617184760685e-52,6.971813082969882e-45,7.214022358745688e-50,1.6238156810562588e-111,2.4854362438512862e-11,1.6883099297627086e-63
5290,1.0518347973100223e-33,0.9999999999871707,6.338720650847951e-99,4.819006329891186e-167,7.597935480945553e-83,6.121632830773737e-66,1.2829214130194562e-11,8.814021402634367e-171,1.3573039732879423e-34,6.100522801542374e-178
5291,7.415976868743262e-16,1.1103782538573409e-52,1.3082416628542129e-93,1.8487629214195467e-75,4.444453425854183e-72,1.0981400979752479e-59,0.9999999999999993,1.8040249198744903e-223,1.1413996797186093e-54,3.9674216342460363e-143
5292,1.0,2.4212880858790134e-35,1.7695422801020182e-36,5.89563100208962e-48,9.853610044241176e-54,6.279847611006e-70,1.0855438678826709e-37,8.356830987382422e-50,7.199158198194358e-108,9.289074945578564e-51
5293,1.0,5.805263058793508e-23,2.5538906127232747e-25,2.392020725112513e-68,3.2488977541675316e-45,6.6367995567687145e-40,1.9873834103780802e-44,2.1621232962702507e-88,8.470709520429188e-35,4.992237424799825e-78
5294,1.0359755435078626e-14,4.456775407718797e-52,7.874399827956316e-32,2.1432523283000703e-37,2.469015783806458e-47,5.271060923079274e-26,1.495891964751175e-40,5.284286003768261e-37,5.49911034000588e-119,0.9999999999999896
5295,1.0,5.249118599723019e-37,3.752449608555963e-69,1.2516877131172715e-59,7.011927536412892e-92,3.342014181367237e-60,2.6347910974796e-74,2.9477829304916968e-204,3.4791761292562504e-231,2.7272780368563734e-118
5296,0.999999998384379,1.6156210373866688e-09,9.421280912448963e-56,2.624463895711575e-46,1.808427916517077e-79,1.4727091336870595e-74,9.845257457803807e-29,3.959848254734994e-90,4.651979702847319e-86,5.834832209565982e-76
5297,6.829727067419762e-31,6.499153289737631e-51,1.113231813980237e-62,1.3363361552946442e-42,3.026422450636489e-20,0.9999628141876635,3.718581047995527e-05,1.856473091854642e-12,8.858933559997671e-90,1.860863127654843e-63
5298,1.0,2.226199868778637e-27,7.637932994798113e-89,1.5556611657269423e-54,5.0080582610335235e-46,1.29320377508035e-81,2.62933837159835e-102,2.0608310079643235e-88,3.8661768802199295e-100,2.6949708400315725e-122
5299,1.0,2.552301556161161e-18,1.2826051107218144e-111,7.091940301208068e-89,1.003631740218169e-65,3.358448077517981e-90,1.0535707428073812e-86,7.19097737415626e-153,5.225615326424638e-121,2.0708561033360363e-122
5300,6.722409117739314e-114,4.604579579462631e-138,5.0319961806151805e-167,3.304793555814001e-169,1.0,9.406285340189345e-112,6.636776744715197e-82,3.325212831013707e-164,1.7077016579848134e-66,4.57137099220611e-148
5301,1.3619012756051004e-26,2.070314411735777e-09,1.0700711051606923e-91,5.590307541215925e-138,1.2280207485251413e-36,2.0422647350035446e-97,0.9999999979296856,2.2419574400230204e-159,2.6326888060738986e-124,1.2897343121080673e-103
5302,0.9999999999999281,7.195061242539423e-14,6.228800814901583e-150,9.559492349828162e-236,2.4781473745904818e-43,1.2205720958753024e-104,6.931863965528406e-90,2.049625735447763e-282,6.043736029071513e-44,1e-323
5303,2.316393318997715e-11,4.912824271005459e-68,8.555291606733173e-191,8.796614563355983e-17,9.556667587648394e-55,8.711923981076615e-96,2.638866166264403e-76,0.9999999999768361,6.038118104049672e-268,3.408237678961539e-55
5304,1.202801086167011e-31,4.389079554183718e-18,1.0836607536252993e-05,4.121738048104053e-71,5.882208486612892e-82,0.9999891633924637,3.9449275252967934e-72,6.662844840386232e-166,5.0777937579645084e-64,1.00023811146832e-61
5305,4.031755943830044e-06,7.895453292197288e-13,1.489401633716585e-17,5.121104486725836e-43,9.556513653119634e-21,9.706029044969278e-38,0.17726172878444718,9.478768975945527e-47,0.8227342394588194,2.803918487904261e-35
5306,1.0,3.35447191350859e-50,1.5891980152607208e-51,2.483100194046741e-196,1.7433432175753635e-109,9.458718786854881e-120,8.906335649841108e-41,6.601396962125868e-158,1.3626844427835575e-69,1.3252902296743544e-156
5307,4.043266938965188e-43,9.871839930374658e-49,8.733336366029945e-76,0.9999999999999978,8.033153465994308e-25,2.5881166609902803e-36,9.691130266138473e-54,2.2770639124011023e-96,1.6614578394188469e-59,2.1563243882138914e-15
5308,2.538074732693015e-71,8.177412207562947e-17,5.0282019328805e-84,4.225748713222388e-201,1.430352968879247e-102,1.4445174057893327e-47,1.0,5.759704262235454e-228,3.81998839610911e-82,5.080763069064558e-230
5309,0.9999999999999989,1.0009686350695417e-15,6.245902324040612e-79,3.2835672867800936e-97,1.371011714467872e-26,2.0610608027796912e-78,4.8516554571351653e-45,5.5245328248304255e-111,1.9973724154313224e-101,1.4725396494658925e-106
5310,7.413327047521351e-150,2.882419012200632e-81,1.0,5.9901609e-315,1.9050229850402624e-128,3.0782710459436146e-142,5.841471630991436e-106,5.031772122587922e-244,8.204205819776929e-78,3.98381867279575e-165
5311,0.9999999913721719,8.627828240350366e-09,5.67125942780275e-88,1.0038753338333193e-16,1.9011027783207737e-40,6.123571250748591e-60,2.53466524168343e-72,1.1513459561838352e-100,2.551838172876796e-122,2.6284236410065414e-74
5312,1.268118718645681e-131,1.0,1.3682324648001939e-185,1.1254442499286324e-157,8.327982808541274e-149,9.065033282206707e-180,7.136958967136418e-170,8.914584340329847e-303,1.0097769114076121e-114,9.3787928039331e-187
5313,8.014737947727866e-24,1.6561724842868688e-89,1.642846645836572e-160,2.1436048652145553e-175,1.0,8.433244266838034e-119,7.2371194821204745e-37,3.739704848507355e-147,2.2966580001210554e-41,1.1596706891973862e-81
5314,1.0,6.619429973094027e-68,2.4594510230805456e-53,3.096023023619598e-73,1.921848096211447e-46,4.8984959887294055e-86,1.4399333087692687e-82,2.415777271304081e-61,4.829958694973529e-31,6.024026151111096e-76
5315,4.874139634574859e-28,2.9348222398045865e-74,7.143724507647245e-128,1.5452924076638575e-27,1.2540542755864894e-101,1.274083071726245e-93,3.1295984297038446e-46,1.0,3.271980734881633e-218,4.481651398312553e-67
5316,1.0,1.8326028663617674e-68,1.4816626040391929e-179,5.141478820802753e-192,3.5664803642396617e-112,5.487005692049305e-167,3.072779022484083e-125,1.6863137853692053e-163,1.3908838462441525e-118,8.1406815489741625e-199
5317,1.0,9.29880224794624e-22,2.567739075836078e-39,3.345686202808678e-34,4.820535584560272e-46,4.0630276874281406e-39,2.2969098948002363e-47,7.325709245685279e-91,5.529134249965101e-36,7.464482826999707e-54
5318,1.4662924339214866e-07,1.0202378261748757e-07,3.3947066190551424e-73,1.981302467203754e-179,0.9999997513469739,2.0355332939026443e-70,1.3754626307134756e-24,4.902289005371932e-129,8.600684815825105e-20,2.8200927816837372e-70
5319,2.5625039477859577e-66,1.4714578954285244e-79,1.3460159538653634e-69,9.42175608796956e-39,9.631611390419031e-82,3.919122071202139e-107,1.0,2.2245394501013233e-95,2.132055784512763e-113,4.014094477122234e-89
5320,0.9999999999913101,8.689884502898194e-12,6.966998354219706e-20,2.0651374524382564e-22,3.1388204616342427e-31,6.343527285434236e-26,8.087768879274438e-25,5.104092831017265e-30,8.460059461969182e-40,7.69702155783045e-42
5321,3.538484816376483e-35,1.0,4.916463374530544e-46,1.816853148977921e-223,1.0328687619511402e-34,9.777695281651087e-26,4.7498619414524194e-35,1.1967756580073684e-213,6.897861690120654e-92,8.550166628846528e-192
5322,1.0,8.169005583540317e-83,9.246475051780845e-159,2.125121902579988e-260,8.114689902329529e-89,1.260880392661322e-202,2.3256556870474063e-110,4.878038474250418e-191,2.925905199709183e-128,3.33694466050751e-207
5323,7.116448428192291e-27,0.9999999864825408,6.269797647230252e-11,1.0432044900777594e-30,5.836824533095431e-36,3.1407928744033725e-62,1.3203220010651085e-08,1.8428056515093882e-13,8.80322974451874e-67,2.513569567284837e-10
5324,1.0,4.034923927104887e-58,7.554282510073333e-101,1.1457722397683333e-194,7.571306714948164e-17,2.8131895402939365e-57,9.005964601988452e-60,3.909383961709677e-133,5.303642895452221e-177,7.65564458559892e-192
5325,0.8202061296226052,0.1797938703773948,2.882990787373114e-42,2.574480365221399e-41,9.613235622517453e-67,2.2931770365866205e-57,5.9303398159101696e-24,1.204972306162849e-99,1.4261558212759027e-49,9.263736512001711e-61
5326,0.9999996882115949,5.050535126695479e-30,4.839171983126056e-138,3.466318754429042e-166,2.489751955888717e-41,6.996770856218384e-137,1.3388700988972754e-48,1.3003621188380192e-178,3.117884050513475e-07,4.7163701063111e-279
5327,1.0,5.122442376967791e-29,7.836406629383166e-118,4.92006190086633e-120,4.938877608680833e-25,3.34834356499484e-154,4.637285293702329e-81,1.4359113004580205e-150,1.041445210436518e-58,1.0588270257954509e-131
5328,0.9999984652039368,7.386331852226933e-32,4.548512608716275e-40,9.176609508777325e-90,2.1087768759235305e-10,1.6069806030287185e-72,1.5345851855872514e-06,5.305065136196089e-66,2.800847456834089e-44,9.647548828681097e-46
5329,0.9999999999902902,8.736052273104054e-28,1.6080909553593727e-93,5.848548583169808e-42,9.709878817281193e-12,4.403992587429243e-101,1.4846797587913488e-78,8.084019473566179e-114,1.181252668783055e-124,5.195176490562503e-121
5330,1.0,3.3047896987608143e-22,1.247180850287671e-177,3.285358576839729e-64,1.4108602862144402e-70,4.443984905763731e-25,4.329231955248486e-102,1.422781543720302e-67,8.307757212671759e-136,3.6809247696495836e-39
5331,9.926756358365365e-118,4.066754776384549e-05,5.8662972504312194e-77,4.343523671518385e-165,1.6604025651192558e-139,1.0985690379568891e-163,0.9999593324522361,6.0782631227945895e-202,1.4182272064789815e-17,9.477637416064578e-121
5332,1.0,5.694835083132941e-43,1.7288128081644085e-115,1.9564973006627168e-115,6.484923408014883e-45,5.55465956139549e-130,2.7075255873759656e-87,1.4293095065079792e-147,5.626859034304823e-113,6.60585311204724e-140
5333,2.6649986787248302e-36,1.0,5.975291029657623e-78,9.036727161425073e-150,2.0122997494939406e-52,1.9730104660833182e-28,1.7718171589524946e-82,5.285526704417757e-116,2.5375901378541314e-17,1.2329327510748304e-48
5334,0.9999999999886242,8.438925274639138e-23,2.0141218542991034e-88,1.1375770939221313e-11,1.0173048063778286e-83,7.930524407030305e-98,4.631990208697828e-90,8.575229190108794e-150,8.46723165118537e-99,1.4933042656400524e-87
5335,0.9995517393568488,0.0004482606431513014,1.7334209361275923e-136,1.076907461157018e-145,1.0264014440450665e-57,1.34634445358706e-88,2.4068596911102945e-106,1.375932391900477e-165,3.4684741001755106e-140,1.2508944269763173e-121
5336,0.0006856535314469947,9.847757181690668e-20,1.3297740958378986e-10,1.7826351334191776e-161,0.9993143463215661,9.122439859634025e-109,1.4009651830280177e-11,1.6155452722174104e-185,1.5559578736090734e-67,1.56528628729747e-92
5337,2.0099368282147163e-49,3.2098791529291157e-44,3.9872291913359664e-88,2.1021139089971282e-72,4.1761566016954565e-39,1.2698570093695306e-13,9.281045290869435e-30,0.999999999999873,1.9793974218137845e-63,2.1248307980465477e-28
5338,4.855544793950374e-37,1.9640656843081515e-11,9.844128272470988e-37,4.202113120950039e-153,9.455137316104113e-55,3.454818966179384e-88,2.718781771194433e-53,1.7751149810585816e-189,0.9999999999803593,2.308234154150391e-150
5339,0.9999999999999998,1.9013832011080468e-46,1.4175008380408985e-89,2.153405766072901e-127,5.635858213414593e-74,7.277682359168209e-28,3.1265597900470413e-16,2.335614885651081e-175,3.638718480567112e-125,9.315530458399428e-119
5340,0.9999996476610205,1.1941688000671656e-27,2.0731249915185888e-60,3.523389794885871e-07,6.664017467352907e-63,5.944695666456928e-62,2.38351548710166e-66,1.8675972751468407e-97,3.231135994308543e-67,4.527241456292994e-77
5341,6.940865262277e-89,3.250651903881801e-58,4.1699506793233447e-54,2.99719166859768e-196,1.7989831003436532e-81,1.0,2.460218596441841e-19,0.0,4.4747510918141027e-113,3.670218847573713e-245
5342,4.527057333209007e-101,6.460778685184452e-24,1.0,0.0,3.2940408059762734e-175,6.135556828524643e-166,3.597202345369352e-124,0.0,1.566423008970049e-91,0.0
5343,2.2449473086299897e-29,9.15757861832737e-63,2.249535519848789e-282,3.3410185142115834e-81,2.3986207200165944e-106,1.4665016682320158e-32,4.430388865562248e-115,5.314472947246519e-69,2.744291249020868e-200,1.0
5344,9.741636621575169e-24,1.0,2.7476075119812844e-72,1.369731831721852e-201,1.0665795796252456e-46,5.819090403211e-49,3.537545920385765e-68,2.33931181576057e-178,7.94719666829863e-68,6.312007880987972e-136
5345,1.0,2.923400998542518e-22,8.540358159971416e-73,5.127825800674132e-80,2.7006997499694137e-71,5.172553996035819e-82,1.7412974812612535e-64,2.5076262388504657e-188,3.356923707534841e-77,4.317919005460909e-102
5346,0.9999999955452661,5.5791393914093e-22,3.021394654692426e-103,4.454733819496009e-09,4.5258678259100036e-17,1.5148057562003744e-158,1.7257496468768486e-91,1.2273422452967787e-177,1.7181125492466786e-117,9.799387061276202e-110
5347,1.3168346828342005e-33,4.0842440255138756e-39,1.433226210100511e-106,1.3522688248450814e-51,1.0,3.5796385809212574e-62,4.331568241259185e-59,2.909952194187714e-116,5.099820076724137e-136,5.3291492083868814e-170
5348,0.9999999999999516,4.8338540280757764e-14,1.558418269227477e-48,8.627623524866098e-19,4.849894157175911e-17,3.243358981017918e-22,3.886415220885107e-38,5.899127175157306e-145,2.720844435109912e-67,3.262539484753206e-144
5349,2.094784670690503e-06,0.9999979052153293,2.0976215702886078e-74,3.393456650921646e-95,3.6101945230723616e-214,3.6891522565058675e-147,3.251413921351646e-23,7.021988962862277e-230,8.581671210890068e-46,6.68930357277514e-100
5350,1.2099042534918884e-45,0.9999968234187907,1.347776991411315e-37,4.778887497573202e-110,7.250638992957372e-41,3.1765812093872577e-06,5.831517366440611e-31,6.408676954466852e-122,8.429452765527997e-36,5.482139914912257e-148
5351,1.0,1.5252653154277713e-25,2.6193589070545117e-78,3.6468334772845096e-86,7.39544034202081e-33,2.230814215155016e-81,2.9431783766069096e-67,1.4779453571244817e-73,1.56124480590861e-81,8.248923689859139e-72
5352,3.6180558092302324e-100,5.4145535598794444e-98,1.5551221789540707e-121,4.0444514638895377e-78,6.32381405177039e-60,4.0701133847908394e-82,3.808730601670237e-67,1.2538450667702614e-69,1.76669142724733e-128,1.0
5353,1.0,2.0360035833974987e-59,1.943035068245088e-94,2.8973583486221004e-172,9.14649759725509e-38,2.0460274280505935e-147,4.0957745775467366e-46,1.7918568209728522e-160,3.6480734100116815e-40,4.315992995707473e-87
5354,0.9999523451331661,4.765486683387748e-05,7.296585049886793e-40,9.173005912186735e-39,3.571633647875498e-38,3.572559859784764e-67,3.780081885949151e-48,8.889609598580002e-89,1.2727627081753432e-98,3.446940193047595e-39
5355,0.9999985773905907,2.0714288008893347e-10,1.9870822544169348e-75,1.422402266311662e-06,1.0704685309918823e-57,9.188007339552059e-60,1.3201491540278596e-50,6.356096243374904e-57,1.327432056065381e-88,2.5080653406557704e-29
5356,1.0,6.244998671085649e-69,4.978931070394691e-95,7.60794353199243e-168,7.87931703828744e-66,5.781997419403168e-197,7.191585794907424e-85,1.3591357141338075e-168,2.6562057951220356e-89,1.924558064511487e-141
5357,1.9698703584056205e-34,1.0,2.5598823663625394e-196,1.0257818500039856e-213,2.157086576691875e-109,3.808633207631797e-93,3.370985750704789e-113,1.6947938395593165e-184,1.0475162035418418e-188,3.1743315375497274e-213
5358,1.0,2.661586678023241e-41,1.491684248138343e-54,9.107089920818169e-29,4.160656118234476e-68,2.2916626403165764e-64,9.498681673536566e-71,3.599057722976519e-80,1.9368274313592427e-158,1.1949842259844046e-54
5359,0.9999999993280346,6.71965393603807e-10,7.704043918492119e-29,2.4239071175915083e-42,9.423005205214694e-42,1.1944931675365104e-50,7.915210904746723e-32,8.777140858128723e-46,6.164540948501112e-49,2.1328976988094074e-45
5360,7.280063928093819e-71,5.405306489134345e-31,1.2731484260404307e-47,1.30665018478429e-100,4.387242141361758e-59,1.990165096213065e-50,1.3778801570783497e-54,1.9023091964278736e-65,1.0,5.023189501367565e-18
5361,0.9998580496878356,0.00014043412696771023,6.16588089584133e-38,1.7687864912074315e-36,1.1725914388638349e-67,2.7590686011991427e-71,6.788166390677693e-15,9.923729407880105e-58,1.516185189797825e-06,2.7358913378396565e-62
5362,1.0,3.4187972417088195e-72,9.918422465357792e-52,3.3645014758868563e-94,1.116728580338713e-94,1.094783615242494e-83,1.0535109343898205e-161,1.1509002339186083e-133,3.186513003339831e-124,1.0967488168786284e-212
5363,4.594571391841709e-09,0.028338193471639583,0.9716618018729267,5.553335196874713e-217,8.054648102866809e-34,1.6711098595921382e-80,2.2261083638009904e-20,5.362245454656307e-261,6.086224522051209e-11,3.6802556697468215e-226
5364,0.999999999998314,2.9916816800795886e-52,2.9622002489641134e-131,3.669385674610463e-61,1.6858751629608435e-12,8.688466194280802e-118,3.824719974272456e-106,1.3838062841335333e-223,1.7288453482470823e-156,1.797531518154001e-164
5365,1.0,4.460061605822313e-42,6.3995943332198916e-96,5.460125694346955e-50,5.0023686673519447e-23,1.926120701822807e-92,3.673399729166622e-32,1.378308115921141e-177,1.692157701266182e-214,1.2947846205159662e-209
5366,1.0,3.203237295286906e-31,1.935394356725194e-39,6.656824708014596e-57,4.921200377944977e-79,3.3144145264165245e-57,1.7206772659965242e-29,1.6441076409318337e-106,2.1454057393601897e-116,5.316158665735551e-72
5367,1.0,5.452384463672344e-21,7.849466887218592e-186,1.7682663876328388e-205,1.3280561788254244e-74,2.8278512435254835e-171,1.6063651680111533e-43,0.0,1.5196213278423274e-202,2.854515066532195e-177
5368,4.598721176530461e-17,2.044459471462196e-07,3.284208196661618e-11,1.5761536453639186e-176,1.3870091225544807e-14,2.648185277898362e-11,7.637541809667435e-39,2.243683873651554e-112,0.999999795494715,1.247966576016407e-134
5369,1.0,2.665836076486727e-27,1.1105622049009905e-33,2.829426377327319e-27,2.270815964036989e-37,4.858166407596393e-35,5.335477577260179e-57,2.1571556987053905e-57,5.0627448142767624e-26,9.758230169353485e-55
5370,1.0,2.4118978844960136e-17,3.127393693406714e-67,2.0723620547494715e-155,5.750649344125837e-42,1.842462926359419e-24,2.442996523591686e-28,3.7881812823598645e-96,1.8264437941594675e-107,3.214156049687446e-112
5371,4.1837141135555103e-22,0.9997027614836558,1.8795630092470285e-26,1.9323537744238004e-56,0.0002972385163442597,5.542281570378053e-72,9.961524824659086e-88,1.6764490610802963e-78,3.062445896359932e-66,3.385211426873981e-65
5372,2.868343018900687e-24,3.5701606603818764e-11,7.269028734073871e-54,7.732089279116108e-249,2.335143194550081e-22,1.1936153496361609e-18,0.9999999999642983,1.0490028354534467e-153,1.0669514287641486e-74,2.147746237395453e-149
5373,3.964642835732213e-12,5.59264765717186e-24,5.4797653358647e-14,7.022757817149314e-86,3.825887754220868e-22,1.3204962181791296e-89,2.2318454894693675e-72,2.368507213978452e-84,0.9999999999959805,7.293958611279819e-69
5374,0.1890727460352082,0.8109272539647918,1.7801982867560688e-59,2.680284257586173e-171,4.5433390484262226e-29,1.6824187190903397e-48,4.2834981386285346e-20,3.5845391794519656e-117,1.8478129506074454e-89,5.646279919750201e-128
5375,1.0,1.0361502024161126e-31,9.687969181222233e-75,8.2610191987364385e-50,7.566805895214012e-90,3.969528916934922e-68,7.519254854596345e-35,1.556346984258141e-186,9.11903733570526e-123,2.21642915141043e-96
5376,1.0,3.6623037109493574e-42,3.543779938720257e-41,5.062748951134341e-58,4.281098110592695e-20,9.630192182757501e-35,5.7277348698856005e-36,5.018544640330916e-41,2.017671617201308e-26,4.206175752652768e-63
5377,6.866294012271644e-55,1.0,4.0580972921029696e-55,1.0818168514731502e-202,3.422270256035756e-55,3.0895830672371804e-64,2.5487579317715405e-59,1.191416976023362e-176,6.47029691521189e-32,6.918745518126888e-147
5378,9.354554317662172e-78,1.0,8.105471938598634e-95,3.5689580721205377e-124,7.293072030042137e-139,3.2556562650621354e-162,2.2004163206201313e-148,8.737338266701309e-294,1.0389794453091779e-119,7.115832875819932e-244
5379,4.31715685619956e-13,3.886875192956527e-25,0.9999999999995683,2.554300302586277e-219,5.924440336572504e-150,3.525106684124893e-67,6.7191602322595795e-252,3.71267758182703e-241,2.2396782052866583e-109,2.5589136766146826e-267
5380,9.055920191952454e-54,4.4815481067496075e-71,4.1550509860812805e-127,1.0,6.749068397735824e-54,1.6722631500889833e-172,2.506504866441935e-70,2.9883445491980935e-69,4.368909909602938e-173,2.5512596100732076e-94
5381,1.0,3.157379553594092e-23,2.310346914622794e-62,1.3725402726878247e-35,6.400495628474026e-45,3.429444383915181e-34,1.016146560484483e-67,9.389270865194628e-52,1.6571417550704527e-56,1.0488336745663311e-65
5382,0.9999989042918436,1.095708156495158e-06,1.9527118502643176e-123,1.6079420181224948e-268,6.6586383465389686e-74,1.2399958820030244e-96,3.007315582307089e-26,3.793394021372829e-233,4.524760315389697e-131,1.838506653367236e-187
5383,0.9999919327091866,8.067290813330288e-06,2.463385835207512e-17,4.369714334079445e-55,1.121717981937867e-63,9.817078465446277e-43,5.717594290414125e-49,1.272143362335819e-99,4.551578317770153e-61,6.747569848831314e-89
5384,0.555068139950096,0.007723883612244294,6.9292069203243074e-12,7.846724300259005e-66,5.191460279239115e-19,3.828268383423502e-18,4.6516448105084256e-35,5.848341161380754e-47,0.43720797643073056,1.878377568910002e-74
5385,4.38144125958099e-22,1.2577930684133082e-34,8.40617818948142e-48,8.48084153773146e-29,5.544100887165714e-44,1.3791722148718996e-42,3.5997013612702854e-38,1.6233842074647812e-99,1.0,1.9943416110623334e-26
5386,7.308661752127802e-126,1.0,1.4857933949303214e-51,2.454495730016222e-189,7.139333067867716e-200,5.830331380282397e-237,1.1404138148781593e-71,2.7888086461885785e-299,3.815607316761245e-85,7.649103443924029e-293
5387,4.621001072601387e-21,5.817443679725072e-35,1.6340080172056353e-71,9.175210738703571e-155,8.871892426127615e-91,4.291315861131063e-67,7.584591901710578e-14,6.029228671211993e-171,0.9999999999999241,6.047618597000557e-178
5388,3.4644835991442322e-15,6.411721728964948e-10,5.958437766637027e-91,0.00011458080507589807,5.082643857611028e-49,3.5883758999027867e-35,0.9768054473461721,0.023079971207576256,7.975930995094256e-23,7.680407707862787e-28
5389,0.616783483967872,0.3832165160299096,5.848327300997476e-55,1.4711302677518886e-18,3.7282161529384515e-71,3.113163013832763e-68,1.330020466619528e-27,7.662860028502957e-127,2.2184520061502357e-12,1.1259966256248428e-56
5390,8.864506506652188e-50,3.860661890587755e-70,6.864405266569733e-84,1.0,4.9556302000345705e-62,1.0194094238834156e-114,5.6451894720624294e-95,2.646457806001243e-46,2.517938277806919e-158,4.22022619880181e-168
5391,1.181261576878698e-39,0.9999999914710632,8.528841432532678e-09,8.126616964325499e-65,3.781920417733234e-38,5.7380773574252426e-30,1.3414225681786626e-53,3.569667438484709e-81,1.111804466745278e-49,9.542896715479273e-14
5392,3.957029634797174e-43,0.999999999651793,1.4155830795664314e-74,3.0118730482779474e-61,3.70986719086503e-77,8.488524550336695e-128,3.4820700913918803e-10,3.5529932628296042e-208,4.3456419240321586e-80,3.9509527221553175e-151
5393,3.115383399073103e-40,2.632348292776447e-102,3.639751767634807e-25,1.3559567333928917e-136,0.0,0.0,9.618248660229757e-241,1.978360733906295e-100,1.1099394889783755e-188,1.0
5394,0.9999999999886557,2.1568908050116825e-27,4.118574310628717e-27,1.134419333378713e-11,2.5290203010926972e-30,7.148078338987242e-26,1.3507241693229602e-29,1.4154410919999564e-25,4.643020791106511e-52,1.1355008956312998e-23
5395,9.777870162362204e-51,3.6835596461004035e-33,6.888525664541819e-146,1.0,8.366146118175918e-54,4.5789629975378006e-108,2.917472741725543e-88,1.189967005421414e-143,4.4436620587695845e-104,1.3047213219916063e-83
5396,7.580839507039944e-07,1.7179815541088813e-32,3.3012688143132464e-25,2.185780662022383e-19,2.373027674561687e-12,0.9999992419136741,1.6039777826251928e-22,1.7469121427414948e-46,1.18755588533272e-65,2.137459707117621e-15
5397,0.9999999999999962,3.683660815919606e-15,9.921177823377531e-54,8.547675908715865e-109,5.0081648812384895e-93,1.8391719261863368e-96,1.4192446306859296e-59,4.091942057890862e-238,1.1452313901632743e-134,1.8659425593901268e-138
